account_id,account_name,industry,region,customer_tier,annual_revenue,employee_count
A02763,Synthetic Account 2763,Retail,EMEA,Strategic,1401600033.0,9914
A02764,Synthetic Account 2764,Consumer Goods,EMEA,Commercial,1809426069.0,14141
A02765,Synthetic Account 2765,Financial Services,APAC,Enterprise,3130941933.0,20928
A02766,Synthetic Account 2766,Retail,APAC,Enterprise,4910972278.0,26443
A02767,Synthetic Account 2767,Manufacturing,EMEA,Strategic,3565883831.0,15485
A02768,Synthetic Account 2768,Energy,North America,Commercial,4166320120.0,20114
A02769,Synthetic Account 2769,Technology,EMEA,Strategic,181056908.0,1123
A02770,Synthetic Account 2770,Public Sector,Latin America,Commercial,131066664.0,762
A02771,Synthetic Account 2771,Telecommunications,Latin America,Commercial,307754979.0,2553
A02772,Synthetic Account 2772,Manufacturing,EMEA,Commercial,1013737788.0,5706
A02773,Synthetic Account 2773,Automotive,EMEA,Enterprise,3497009846.0,17174
A02774,Synthetic Account 2774,Retail,APAC,Strategic,2085944988.0,16618
A02775,Synthetic Account 2775,Healthcare,APAC,Enterprise,2418138247.0,16882
A02776,Synthetic Account 2776,Healthcare,APAC,Enterprise,2020464791.0,17554
A02777,Synthetic Account 2777,Consumer Goods,EMEA,Commercial,2400079436.0,16439
A02778,Synthetic Account 2778,Automotive,North America,Commercial,554969701.0,3400
A02779,Synthetic Account 2779,Technology,Latin America,Enterprise,627236963.0,5125
A02780,Synthetic Account 2780,Public Sector,Latin America,Strategic,1002572605.0,7970
A02781,Synthetic Account 2781,Retail,Latin America,Commercial,3375754698.0,15813
A02782,Synthetic Account 2782,Consumer Goods,APAC,Enterprise,1234566009.0,5923
A02783,Synthetic Account 2783,Healthcare,EMEA,Enterprise,1480214281.0,7913
A02784,Synthetic Account 2784,Consumer Goods,EMEA,Strategic,957022108.0,8542
A02785,Synthetic Account 2785,Manufacturing,APAC,Strategic,3237862367.0,21322
A02786,Synthetic Account 2786,Manufacturing,EMEA,Strategic,479183234.0,3737
A02787,Synthetic Account 2787,Manufacturing,Latin America,Enterprise,1328618296.0,11321
A02788,Synthetic Account 2788,Telecommunications,Latin America,Enterprise,1180162799.0,10132
A02789,Synthetic Account 2789,Technology,EMEA,Enterprise,1485108886.0,10588
A02790,Synthetic Account 2790,Retail,Latin America,Strategic,556030088.0,2956
A02791,Synthetic Account 2791,Automotive,North America,Strategic,210144831.0,959
A02792,Synthetic Account 2792,Technology,EMEA,Strategic,2226702402.0,15755
A02793,Synthetic Account 2793,Automotive,Latin America,Strategic,1325996157.0,6850
A02794,Synthetic Account 2794,Public Sector,EMEA,Enterprise,1367103530.0,10141
A02795,Synthetic Account 2795,Energy,EMEA,Enterprise,624357182.0,5609
A02796,Synthetic Account 2796,Telecommunications,Latin America,Enterprise,191140962.0,1494
A02797,Synthetic Account 2797,Manufacturing,EMEA,Strategic,2144747481.0,9927
A02798,Synthetic Account 2798,Energy,APAC,Enterprise,183075666.0,808
A02799,Synthetic Account 2799,Technology,APAC,Enterprise,562604640.0,2623
A02800,Synthetic Account 2800,Healthcare,EMEA,Enterprise,3921189424.0,21001
A02801,Synthetic Account 2801,Energy,EMEA,Enterprise,3625976868.0,25609
A02802,Synthetic Account 2802,Energy,EMEA,Commercial,900527611.0,5097
A02803,Synthetic Account 2803,Telecommunications,North America,Strategic,1066102067.0,6858
A02804,Synthetic Account 2804,Retail,EMEA,Commercial,1749301295.0,12030
A02805,Synthetic Account 2805,Retail,Latin America,Commercial,814814821.0,4886
A02806,Synthetic Account 2806,Manufacturing,APAC,Enterprise,378825330.0,3198
A02807,Synthetic Account 2807,Public Sector,EMEA,Strategic,734673371.0,6141
A02808,Synthetic Account 2808,Technology,APAC,Commercial,1180712212.0,10032
A02809,Synthetic Account 2809,Public Sector,Latin America,Enterprise,171505415.0,1194
A02810,Synthetic Account 2810,Consumer Goods,EMEA,Enterprise,738796480.0,5117
A02811,Synthetic Account 2811,Healthcare,Latin America,Enterprise,285135947.0,1604
A02812,Synthetic Account 2812,Financial Services,Latin America,Enterprise,1562795482.0,12186
A02813,Synthetic Account 2813,Energy,Latin America,Enterprise,4606060430.0,37102
A02814,Synthetic Account 2814,Retail,North America,Enterprise,526448475.0,4468
A02815,Synthetic Account 2815,Energy,North America,Strategic,1626865466.0,12147
A02816,Synthetic Account 2816,Healthcare,APAC,Commercial,1626802124.0,12383
A02817,Synthetic Account 2817,Automotive,EMEA,Commercial,489816335.0,3616
A02818,Synthetic Account 2818,Healthcare,North America,Commercial,1370745560.0,11793
A02819,Synthetic Account 2819,Manufacturing,Latin America,Commercial,5044034784.0,23047
A02820,Synthetic Account 2820,Telecommunications,EMEA,Commercial,1992230105.0,13872
A02821,Synthetic Account 2821,Technology,EMEA,Enterprise,3808408825.0,25523
A02822,Synthetic Account 2822,Technology,North America,Strategic,567910415.0,3476
A02823,Synthetic Account 2823,Healthcare,APAC,Enterprise,2912628153.0,19246
A02824,Synthetic Account 2824,Telecommunications,EMEA,Enterprise,1489567514.0,8862
A02825,Synthetic Account 2825,Energy,EMEA,Commercial,882037919.0,7179
A02826,Synthetic Account 2826,Healthcare,APAC,Enterprise,2419132011.0,15746
A02827,Synthetic Account 2827,Automotive,Latin America,Strategic,597726273.0,2871
A02828,Synthetic Account 2828,Automotive,North America,Strategic,889044854.0,7905
A02829,Synthetic Account 2829,Telecommunications,APAC,Enterprise,911734877.0,4539
A02830,Synthetic Account 2830,Automotive,APAC,Enterprise,5242513446.0,41710
A02831,Synthetic Account 2831,Consumer Goods,APAC,Enterprise,58712471.0,500
A02832,Synthetic Account 2832,Energy,North America,Enterprise,776539762.0,4193
A02833,Synthetic Account 2833,Technology,EMEA,Enterprise,169956067.0,1434
A02834,Synthetic Account 2834,Retail,North America,Enterprise,259660516.0,1287
A02835,Synthetic Account 2835,Telecommunications,North America,Commercial,703009099.0,4970
A02836,Synthetic Account 2836,Energy,APAC,Strategic,1513010161.0,7516
A02837,Synthetic Account 2837,Energy,North America,Strategic,4452080961.0,25190
A02838,Synthetic Account 2838,Technology,EMEA,Commercial,4425117918.0,35465
A02839,Synthetic Account 2839,Technology,North America,Enterprise,1593481701.0,12885
A02840,Synthetic Account 2840,Technology,EMEA,Strategic,638329301.0,3304
A02841,Synthetic Account 2841,Public Sector,APAC,Enterprise,1311466052.0,10744
A02842,Synthetic Account 2842,Healthcare,EMEA,Commercial,757024107.0,6629
A02843,Synthetic Account 2843,Energy,Latin America,Strategic,1241849373.0,5494
A02844,Synthetic Account 2844,Energy,North America,Commercial,6133146668.0,35151
A02845,Synthetic Account 2845,Healthcare,North America,Commercial,1064581363.0,6034
A02846,Synthetic Account 2846,Technology,APAC,Enterprise,1647498466.0,14807
A02847,Synthetic Account 2847,Financial Services,North America,Commercial,2061345226.0,11945
A02848,Synthetic Account 2848,Healthcare,North America,Enterprise,560672949.0,3677
A02849,Synthetic Account 2849,Healthcare,Latin America,Enterprise,1656965119.0,8997
A02850,Synthetic Account 2850,Retail,APAC,Commercial,293009565.0,2171
A02851,Synthetic Account 2851,Financial Services,EMEA,Enterprise,1742656027.0,7619
A02852,Synthetic Account 2852,Financial Services,Latin America,Enterprise,4306586532.0,24822
A02853,Synthetic Account 2853,Public Sector,North America,Strategic,7826080718.0,49294
A02854,Synthetic Account 2854,Retail,North America,Enterprise,1267334261.0,7061
A02855,Synthetic Account 2855,Financial Services,North America,Commercial,895735542.0,6597
A02856,Synthetic Account 2856,Healthcare,North America,Strategic,10020297708.0,48971
A02857,Synthetic Account 2857,Financial Services,Latin America,Enterprise,882210715.0,7691
A02858,Synthetic Account 2858,Public Sector,APAC,Enterprise,2005356136.0,9052
A02859,Synthetic Account 2859,Retail,North America,Enterprise,2822418443.0,12778
A02860,Synthetic Account 2860,Technology,North America,Enterprise,421498205.0,3456
A02861,Synthetic Account 2861,Consumer Goods,North America,Strategic,4475572968.0,38228
A02862,Synthetic Account 2862,Automotive,APAC,Enterprise,291398105.0,2351
A02863,Synthetic Account 2863,Healthcare,APAC,Enterprise,3224285095.0,18388
A02864,Synthetic Account 2864,Energy,APAC,Commercial,423115599.0,2012
A02865,Synthetic Account 2865,Consumer Goods,EMEA,Strategic,820405179.0,5529
A02866,Synthetic Account 2866,Consumer Goods,EMEA,Enterprise,1045215048.0,8597
A02867,Synthetic Account 2867,Automotive,APAC,Enterprise,1381625164.0,11643
A02868,Synthetic Account 2868,Manufacturing,Latin America,Commercial,124551347.0,860
A02869,Synthetic Account 2869,Financial Services,North America,Commercial,1460504045.0,7180
A02870,Synthetic Account 2870,Manufacturing,EMEA,Enterprise,2542063071.0,19323
A02871,Synthetic Account 2871,Manufacturing,Latin America,Enterprise,528137434.0,3260
A02872,Synthetic Account 2872,Public Sector,Latin America,Strategic,1720801351.0,9773
A02873,Synthetic Account 2873,Energy,North America,Enterprise,2218782335.0,9831
A02874,Synthetic Account 2874,Financial Services,APAC,Commercial,794794646.0,4715
A02875,Synthetic Account 2875,Retail,APAC,Strategic,5274431904.0,28142
A02876,Synthetic Account 2876,Technology,Latin America,Enterprise,118043752.0,759
A02877,Synthetic Account 2877,Technology,EMEA,Enterprise,445732630.0,2694
A02878,Synthetic Account 2878,Healthcare,North America,Enterprise,496632430.0,2366
A02879,Synthetic Account 2879,Financial Services,EMEA,Commercial,141793609.0,769
A02880,Synthetic Account 2880,Financial Services,EMEA,Enterprise,816664196.0,3947
A02881,Synthetic Account 2881,Retail,APAC,Enterprise,1070756635.0,7491
A02882,Synthetic Account 2882,Technology,North America,Commercial,1977422978.0,11020
A02883,Synthetic Account 2883,Automotive,Latin America,Enterprise,646564575.0,4880
A02884,Synthetic Account 2884,Consumer Goods,North America,Enterprise,1102001010.0,9583
A02885,Synthetic Account 2885,Retail,North America,Enterprise,4095677589.0,29211
A02886,Synthetic Account 2886,Public Sector,Latin America,Enterprise,1946796896.0,11759
A02887,Synthetic Account 2887,Automotive,EMEA,Strategic,326377132.0,1872
A02888,Synthetic Account 2888,Healthcare,North America,Commercial,3637064299.0,26368
A02889,Synthetic Account 2889,Energy,Latin America,Enterprise,3385681238.0,24643
A02890,Synthetic Account 2890,Healthcare,APAC,Enterprise,781766385.0,5971
A02891,Synthetic Account 2891,Financial Services,EMEA,Strategic,421117587.0,2745
A02892,Synthetic Account 2892,Technology,Latin America,Enterprise,2707467459.0,14783
A02893,Synthetic Account 2893,Financial Services,North America,Enterprise,711253524.0,5315
A02894,Synthetic Account 2894,Technology,Latin America,Enterprise,574169509.0,3086
A02895,Synthetic Account 2895,Public Sector,APAC,Strategic,386853215.0,2363
A02896,Synthetic Account 2896,Retail,Latin America,Commercial,1640220927.0,10337
A02897,Synthetic Account 2897,Technology,EMEA,Enterprise,166503764.0,771
A02898,Synthetic Account 2898,Retail,North America,Commercial,1637550277.0,9994
A02899,Synthetic Account 2899,Consumer Goods,North America,Commercial,1318849939.0,7238
A02900,Synthetic Account 2900,Technology,APAC,Enterprise,6560191045.0,51011
A02901,Synthetic Account 2901,Automotive,North America,Enterprise,1557437161.0,12631
A02902,Synthetic Account 2902,Retail,North America,Enterprise,277299219.0,1309
A02903,Synthetic Account 2903,Public Sector,Latin America,Enterprise,1772138269.0,9088
A02904,Synthetic Account 2904,Technology,Latin America,Enterprise,587389972.0,5195
A02905,Synthetic Account 2905,Financial Services,North America,Strategic,647512072.0,5071
A02906,Synthetic Account 2906,Financial Services,North America,Enterprise,1447255064.0,11365
A02907,Synthetic Account 2907,Technology,APAC,Strategic,961340064.0,4216
A02908,Synthetic Account 2908,Financial Services,North America,Enterprise,340697142.0,2282
A02909,Synthetic Account 2909,Retail,APAC,Enterprise,463950171.0,2499
A02910,Synthetic Account 2910,Automotive,EMEA,Enterprise,2710281610.0,13727
A02911,Synthetic Account 2911,Automotive,EMEA,Strategic,416969395.0,3674
A02912,Synthetic Account 2912,Manufacturing,Latin America,Enterprise,966388278.0,6670
A02913,Synthetic Account 2913,Technology,APAC,Commercial,272046757.0,1287
A02914,Synthetic Account 2914,Telecommunications,North America,Enterprise,1073765594.0,8921
A02915,Synthetic Account 2915,Consumer Goods,APAC,Enterprise,1407774406.0,8308
A02916,Synthetic Account 2916,Financial Services,EMEA,Enterprise,760510854.0,5330
A02917,Synthetic Account 2917,Consumer Goods,EMEA,Enterprise,2469657357.0,20160
A02918,Synthetic Account 2918,Consumer Goods,North America,Strategic,2088944834.0,15931
A02919,Synthetic Account 2919,Automotive,Latin America,Strategic,2362960967.0,14592
A02920,Synthetic Account 2920,Manufacturing,North America,Enterprise,617264261.0,4013
A02921,Synthetic Account 2921,Technology,North America,Commercial,2177800801.0,18340
A02922,Synthetic Account 2922,Energy,EMEA,Commercial,2716007034.0,19316
A02923,Synthetic Account 2923,Financial Services,APAC,Enterprise,1403337203.0,12275
A02924,Synthetic Account 2924,Technology,EMEA,Enterprise,2807278198.0,15056
A02925,Synthetic Account 2925,Technology,Latin America,Enterprise,885006378.0,4121
A02926,Synthetic Account 2926,Healthcare,EMEA,Enterprise,715649082.0,4291
A02927,Synthetic Account 2927,Manufacturing,Latin America,Enterprise,773977596.0,4234
A02928,Synthetic Account 2928,Consumer Goods,North America,Strategic,1145340216.0,8349
A02929,Synthetic Account 2929,Telecommunications,North America,Strategic,802130597.0,3668
A02930,Synthetic Account 2930,Retail,North America,Strategic,2833674667.0,22405
A02931,Synthetic Account 2931,Healthcare,North America,Commercial,1665257712.0,8316
A02932,Synthetic Account 2932,Financial Services,Latin America,Enterprise,412071630.0,3453
A02933,Synthetic Account 2933,Retail,North America,Commercial,1919361913.0,13996
A02934,Synthetic Account 2934,Healthcare,EMEA,Strategic,2638455666.0,16936
A02935,Synthetic Account 2935,Financial Services,Latin America,Enterprise,612157901.0,4381
A02936,Synthetic Account 2936,Technology,North America,Commercial,432881105.0,2757
A02937,Synthetic Account 2937,Healthcare,APAC,Strategic,1357818915.0,10458
A02938,Synthetic Account 2938,Consumer Goods,APAC,Strategic,1697506103.0,9666
A02939,Synthetic Account 2939,Energy,EMEA,Enterprise,1281881087.0,8283
A02940,Synthetic Account 2940,Manufacturing,APAC,Enterprise,135727629.0,849
A02941,Synthetic Account 2941,Automotive,Latin America,Commercial,2675260422.0,22343
A02942,Synthetic Account 2942,Retail,EMEA,Enterprise,596309895.0,2831
A02943,Synthetic Account 2943,Energy,North America,Commercial,732804774.0,6478
A02944,Synthetic Account 2944,Consumer Goods,Latin America,Commercial,1678202176.0,14412
A02945,Synthetic Account 2945,Automotive,EMEA,Strategic,1126647229.0,7836
A02946,Synthetic Account 2946,Manufacturing,EMEA,Strategic,986256276.0,4619
A02947,Synthetic Account 2947,Financial Services,North America,Enterprise,4445092275.0,23704
A02948,Synthetic Account 2948,Retail,APAC,Enterprise,3334666017.0,17608
A02949,Synthetic Account 2949,Public Sector,Latin America,Enterprise,439726813.0,2202
A02950,Synthetic Account 2950,Manufacturing,APAC,Enterprise,970341700.0,8300
A02951,Synthetic Account 2951,Technology,Latin America,Commercial,1946218035.0,11966
A02952,Synthetic Account 2952,Retail,North America,Enterprise,659045264.0,4556
A02953,Synthetic Account 2953,Manufacturing,Latin America,Enterprise,517882011.0,3973
A02954,Synthetic Account 2954,Technology,Latin America,Commercial,934445061.0,6684
A02955,Synthetic Account 2955,Healthcare,APAC,Enterprise,775883163.0,4421
A02956,Synthetic Account 2956,Technology,Latin America,Commercial,485942651.0,3253
A02957,Synthetic Account 2957,Technology,Latin America,Strategic,2484981022.0,14993
A02958,Synthetic Account 2958,Automotive,North America,Strategic,5640145324.0,43427
A02959,Synthetic Account 2959,Technology,APAC,Commercial,8619400496.0,54335
A02960,Synthetic Account 2960,Consumer Goods,EMEA,Enterprise,714890717.0,5939
A02961,Synthetic Account 2961,Public Sector,APAC,Commercial,1698357726.0,13977
A02962,Synthetic Account 2962,Financial Services,APAC,Enterprise,193356332.0,1528
A02963,Synthetic Account 2963,Energy,North America,Enterprise,431889758.0,2376
A02964,Synthetic Account 2964,Telecommunications,Latin America,Commercial,2070545178.0,14783
A02965,Synthetic Account 2965,Energy,Latin America,Strategic,1347052834.0,10218
A02966,Synthetic Account 2966,Public Sector,Latin America,Enterprise,488035878.0,2119
A02967,Synthetic Account 2967,Manufacturing,APAC,Enterprise,1027049248.0,4481
A02968,Synthetic Account 2968,Telecommunications,Latin America,Strategic,774985665.0,4768
A02969,Synthetic Account 2969,Automotive,Latin America,Enterprise,1157090997.0,7321
A02970,Synthetic Account 2970,Automotive,Latin America,Commercial,747801148.0,4980
