account_id,product_family,deployment,consumption
A02651,Applications,No Footprint,0
A02651,Integration,No Footprint,0
A02652,Infrastructure,Hybrid,395369
A02652,Database,No Footprint,0
A02652,Analytics & Data,Cloud,893567
A02652,AI & ML,Cloud,836535
A02652,Security,On-Premise,903509
A02652,Applications,Cloud,2374192
A02652,Integration,Hybrid,1034972
A02653,Infrastructure,Cloud,700463
A02653,Database,No Footprint,0
A02653,Analytics & Data,No Footprint,0
A02653,AI & ML,Cloud,648950
A02653,Security,Cloud,883085
A02653,Applications,No Footprint,0
A02653,Integration,Cloud,897010
A02654,Infrastructure,Hybrid,813207
A02654,Database,On-Premise,3921867
A02654,Analytics & Data,No Footprint,0
A02654,AI & ML,Cloud,948465
A02654,Security,Cloud,1234455
A02654,Applications,Cloud,550080
A02654,Integration,Hybrid,903692
A02655,Infrastructure,No Footprint,0
A02655,Database,Hybrid,1047593
A02655,Analytics & Data,Hybrid,947573
A02655,AI & ML,Cloud,257012
A02655,Security,No Footprint,0
A02655,Applications,No Footprint,0
A02655,Integration,Hybrid,1044209
A02656,Infrastructure,Cloud,798965
A02656,Database,Cloud,199667
A02656,Analytics & Data,Cloud,319636
A02656,AI & ML,No Footprint,0
A02656,Security,No Footprint,0
A02656,Applications,On-Premise,454305
A02656,Integration,Hybrid,1372405
A02657,Infrastructure,On-Premise,2286343
A02657,Database,Hybrid,342919
A02657,Analytics & Data,Hybrid,312346
A02657,AI & ML,No Footprint,0
A02657,Security,Hybrid,1486363
A02657,Applications,Cloud,1229436
A02657,Integration,No Footprint,0
A02658,Infrastructure,Cloud,342786
A02658,Database,Hybrid,2013887
A02658,Analytics & Data,No Footprint,0
A02658,AI & ML,No Footprint,0
A02658,Security,Hybrid,1108044
A02658,Applications,Hybrid,1482242
A02658,Integration,No Footprint,0
A02659,Infrastructure,Cloud,526146
A02659,Database,No Footprint,0
A02659,Analytics & Data,Hybrid,474515
A02659,AI & ML,Cloud,1121507
A02659,Security,Hybrid,778429
A02659,Applications,No Footprint,0
A02659,Integration,Cloud,850472
A02660,Infrastructure,On-Premise,1875893
A02660,Database,Cloud,784135
A02660,Analytics & Data,Cloud,585968
A02660,AI & ML,Cloud,1480483
A02660,Security,On-Premise,277376
A02660,Applications,No Footprint,0
A02660,Integration,No Footprint,0
A02661,Infrastructure,No Footprint,0
A02661,Database,Cloud,723455
A02661,Analytics & Data,Cloud,4564806
A02661,AI & ML,Cloud,1223001
A02661,Security,On-Premise,205395
A02661,Applications,On-Premise,451616
A02661,Integration,No Footprint,0
A02662,Infrastructure,Hybrid,1123681
A02662,Database,Cloud,1760842
A02662,Analytics & Data,Cloud,684785
A02662,AI & ML,No Footprint,0
A02662,Security,Cloud,709042
A02662,Applications,Cloud,1022298
A02662,Integration,Hybrid,503500
A02663,Infrastructure,No Footprint,0
A02663,Database,On-Premise,640305
A02663,Analytics & Data,Cloud,1971069
A02663,AI & ML,Cloud,1026837
A02663,Security,On-Premise,2974809
A02663,Applications,Cloud,384112
A02663,Integration,No Footprint,0
A02664,Infrastructure,On-Premise,1528985
A02664,Database,Cloud,535364
A02664,Analytics & Data,Hybrid,499198
A02664,AI & ML,Cloud,1290635
A02664,Security,On-Premise,754230
A02664,Applications,On-Premise,3584707
A02664,Integration,Hybrid,584861
A02665,Infrastructure,No Footprint,0
A02665,Database,On-Premise,780800
A02665,Analytics & Data,Cloud,361916
A02665,AI & ML,Cloud,965154
A02665,Security,Cloud,2481860
A02665,Applications,Cloud,1122256
A02665,Integration,Hybrid,894573
A02666,Infrastructure,On-Premise,955393
A02666,Database,Cloud,547483
A02666,Analytics & Data,Hybrid,1048327
A02666,AI & ML,Cloud,437248
A02666,Security,Cloud,590099
A02666,Applications,On-Premise,73746
A02666,Integration,Hybrid,1140535
A02667,Infrastructure,Hybrid,469783
A02667,Database,Cloud,137214
A02667,Analytics & Data,Cloud,214292
A02667,AI & ML,Cloud,498724
A02667,Security,Cloud,999571
A02667,Applications,Cloud,190663
A02667,Integration,Hybrid,1300477
A02668,Infrastructure,Cloud,491364
A02668,Database,No Footprint,0
A02668,Analytics & Data,Hybrid,246465
A02668,AI & ML,No Footprint,0
A02668,Security,Hybrid,731954
A02668,Applications,On-Premise,294099
A02668,Integration,Hybrid,347312
A02669,Infrastructure,Hybrid,245654
A02669,Database,On-Premise,2476802
A02669,Analytics & Data,No Footprint,0
A02669,AI & ML,Cloud,1203141
A02669,Security,Hybrid,447734
A02669,Applications,No Footprint,0
A02669,Integration,Hybrid,371142
A02670,Infrastructure,On-Premise,1597333
A02670,Database,No Footprint,0
A02670,Analytics & Data,No Footprint,0
A02670,AI & ML,Cloud,926669
A02670,Security,Hybrid,415644
A02670,Applications,Hybrid,1917475
A02670,Integration,Hybrid,225645
A02671,Infrastructure,No Footprint,0
A02671,Database,On-Premise,433633
A02671,Analytics & Data,Hybrid,3019929
A02671,AI & ML,Cloud,398925
A02671,Security,Cloud,318019
A02671,Applications,Hybrid,613526
A02671,Integration,Cloud,983238
A02672,Infrastructure,Hybrid,1316997
A02672,Database,No Footprint,0
A02672,Analytics & Data,Cloud,674825
A02672,AI & ML,Cloud,628768
A02672,Security,Hybrid,707720
A02672,Applications,Cloud,549253
A02672,Integration,Cloud,1102900
A02673,Infrastructure,No Footprint,0
A02673,Database,No Footprint,0
A02673,Analytics & Data,Hybrid,1230501
A02673,AI & ML,Cloud,2492923
A02673,Security,Cloud,1745018
A02673,Applications,No Footprint,0
A02673,Integration,Cloud,502844
A02674,Infrastructure,Hybrid,346977
A02674,Database,Cloud,1276135
A02674,Analytics & Data,No Footprint,0
A02674,AI & ML,Cloud,1011489
A02674,Security,No Footprint,0
A02674,Applications,Hybrid,742042
A02674,Integration,Cloud,1446856
A02675,Infrastructure,Hybrid,457621
A02675,Database,No Footprint,0
A02675,Analytics & Data,No Footprint,0
A02675,AI & ML,No Footprint,0
A02675,Security,No Footprint,0
A02675,Applications,Hybrid,346987
A02675,Integration,Cloud,867446
A02676,Infrastructure,Cloud,415528
A02676,Database,Hybrid,698773
A02676,Analytics & Data,Cloud,563626
A02676,AI & ML,Cloud,2674437
A02676,Security,Hybrid,688431
A02676,Applications,On-Premise,333502
A02676,Integration,Cloud,932861
A02677,Infrastructure,On-Premise,2531459
A02677,Database,Hybrid,917358
A02677,Analytics & Data,Cloud,1093405
A02677,AI & ML,Cloud,2663776
A02677,Security,On-Premise,748464
A02677,Applications,On-Premise,998970
A02677,Integration,Cloud,818673
A02678,Infrastructure,Cloud,859184
A02678,Database,No Footprint,0
A02678,Analytics & Data,Cloud,1680525
A02678,AI & ML,No Footprint,0
A02678,Security,Cloud,433760
A02678,Applications,Cloud,1481346
A02678,Integration,Hybrid,1194244
A02679,Infrastructure,On-Premise,2063026
A02679,Database,Hybrid,227009
A02679,Analytics & Data,Hybrid,242502
A02679,AI & ML,Cloud,1290048
A02679,Security,No Footprint,0
A02679,Applications,Hybrid,634754
A02679,Integration,Cloud,250680
A02680,Infrastructure,On-Premise,283490
A02680,Database,Cloud,898424
A02680,Analytics & Data,No Footprint,0
A02680,AI & ML,No Footprint,0
A02680,Security,No Footprint,0
A02680,Applications,On-Premise,550622
A02680,Integration,Cloud,2537545
A02681,Infrastructure,Hybrid,407967
A02681,Database,Hybrid,6150889
A02681,Analytics & Data,Hybrid,896771
A02681,AI & ML,No Footprint,0
A02681,Security,Cloud,204701
A02681,Applications,On-Premise,2195233
A02681,Integration,Hybrid,268098
A02682,Infrastructure,On-Premise,550752
A02682,Database,Hybrid,1335760
A02682,Analytics & Data,Cloud,817925
A02682,AI & ML,Cloud,429376
A02682,Security,On-Premise,1487191
A02682,Applications,On-Premise,981544
A02682,Integration,No Footprint,0
A02683,Infrastructure,No Footprint,0
A02683,Database,No Footprint,0
A02683,Analytics & Data,Hybrid,1823180
A02683,AI & ML,No Footprint,0
A02683,Security,No Footprint,0
A02683,Applications,No Footprint,0
A02683,Integration,No Footprint,0
A02684,Infrastructure,On-Premise,432134
A02684,Database,Hybrid,1488521
A02684,Analytics & Data,Hybrid,458386
A02684,AI & ML,Cloud,245607
A02684,Security,No Footprint,0
A02684,Applications,On-Premise,407585
A02684,Integration,Cloud,210834
A02685,Infrastructure,Hybrid,259477
A02685,Database,No Footprint,0
A02685,Analytics & Data,No Footprint,0
A02685,AI & ML,No Footprint,0
A02685,Security,Hybrid,716733
A02685,Applications,On-Premise,5069372
A02685,Integration,No Footprint,0
A02686,Infrastructure,Hybrid,1058925
A02686,Database,No Footprint,0
A02686,Analytics & Data,Cloud,3152397
A02686,AI & ML,Cloud,764858
A02686,Security,Hybrid,605199
A02686,Applications,Cloud,360836
A02686,Integration,No Footprint,0
A02687,Infrastructure,No Footprint,0
A02687,Database,Cloud,109804
A02687,Analytics & Data,No Footprint,0
A02687,AI & ML,Cloud,520188
A02687,Security,No Footprint,0
A02687,Applications,On-Premise,2109647
A02687,Integration,Hybrid,303857
A02688,Infrastructure,Cloud,698022
A02688,Database,Cloud,459895
A02688,Analytics & Data,Hybrid,583147
A02688,AI & ML,Cloud,1145786
A02688,Security,On-Premise,184101
A02688,Applications,On-Premise,1714776
A02688,Integration,No Footprint,0
A02689,Infrastructure,On-Premise,2400753
A02689,Database,No Footprint,0
A02689,Analytics & Data,No Footprint,0
A02689,AI & ML,No Footprint,0
A02689,Security,Cloud,556003
A02689,Applications,No Footprint,0
A02689,Integration,Cloud,2239768
A02690,Infrastructure,No Footprint,0
A02690,Database,No Footprint,0
A02690,Analytics & Data,Cloud,1326032
A02690,AI & ML,Cloud,1085949
A02690,Security,Cloud,373480
A02690,Applications,Cloud,836413
A02690,Integration,Hybrid,1580167
A02691,Infrastructure,Hybrid,1737755
A02691,Database,Cloud,768261
A02691,Analytics & Data,Cloud,689280
A02691,AI & ML,No Footprint,0
A02691,Security,On-Premise,1079827
A02691,Applications,On-Premise,1532274
A02691,Integration,Cloud,447249
A02692,Infrastructure,No Footprint,0
A02692,Database,No Footprint,0
A02692,Analytics & Data,Hybrid,207650
A02692,AI & ML,No Footprint,0
A02692,Security,On-Premise,373114
A02692,Applications,No Footprint,0
A02692,Integration,Cloud,640702
A02693,Infrastructure,Hybrid,583232
A02693,Database,No Footprint,0
A02693,Analytics & Data,Hybrid,737371
A02693,AI & ML,No Footprint,0
A02693,Security,No Footprint,0
A02693,Applications,On-Premise,1073895
A02693,Integration,Cloud,581898
A02694,Infrastructure,Hybrid,466203
A02694,Database,Hybrid,771831
A02694,Analytics & Data,Cloud,537737
A02694,AI & ML,No Footprint,0
A02694,Security,No Footprint,0
A02694,Applications,No Footprint,0
A02694,Integration,Hybrid,1955639
A02695,Infrastructure,On-Premise,881321
A02695,Database,Hybrid,560455
A02695,Analytics & Data,Hybrid,700873
A02695,AI & ML,Cloud,2039049
A02695,Security,On-Premise,507725
A02695,Applications,No Footprint,0
A02695,Integration,Hybrid,5697407
A02696,Infrastructure,No Footprint,0
A02696,Database,On-Premise,1963550
A02696,Analytics & Data,No Footprint,0
A02696,AI & ML,Cloud,1784791
A02696,Security,Cloud,209437
A02696,Applications,On-Premise,2269118
A02696,Integration,Hybrid,531985
A02697,Infrastructure,Cloud,301473
A02697,Database,On-Premise,4522931
A02697,Analytics & Data,No Footprint,0
A02697,AI & ML,No Footprint,0
A02697,Security,Cloud,1295693
A02697,Applications,Cloud,450410
A02697,Integration,Hybrid,1419833
A02698,Infrastructure,Cloud,867761
A02698,Database,No Footprint,0
A02698,Analytics & Data,No Footprint,0
A02698,AI & ML,Cloud,706940
A02698,Security,Hybrid,826183
A02698,Applications,No Footprint,0
A02698,Integration,Cloud,957420
A02699,Infrastructure,Cloud,697666
A02699,Database,No Footprint,0
A02699,Analytics & Data,Cloud,349360
A02699,AI & ML,Cloud,2205175
A02699,Security,Cloud,734707
A02699,Applications,Cloud,244610
A02699,Integration,Hybrid,455990
A02700,Infrastructure,No Footprint,0
A02700,Database,Cloud,335123
A02700,Analytics & Data,Hybrid,1622640
A02700,AI & ML,Cloud,1140890
A02700,Security,Hybrid,188562
A02700,Applications,No Footprint,0
A02700,Integration,Cloud,618686
A02701,Infrastructure,Cloud,950720
A02701,Database,On-Premise,1546140
A02701,Analytics & Data,Hybrid,1709984
A02701,AI & ML,Cloud,1100159
A02701,Security,Hybrid,940769
A02701,Applications,Hybrid,748354
A02701,Integration,Hybrid,938927
A02702,Infrastructure,On-Premise,1514294
A02702,Database,On-Premise,2091344
A02702,Analytics & Data,No Footprint,0
A02702,AI & ML,Cloud,820426
A02702,Security,No Footprint,0
A02702,Applications,Hybrid,1071707
A02702,Integration,Hybrid,3099816
A02703,Infrastructure,Cloud,603123
A02703,Database,On-Premise,977562
A02703,Analytics & Data,Hybrid,805061
A02703,AI & ML,No Footprint,0
A02703,Security,Cloud,1213712
A02703,Applications,Hybrid,339951
A02703,Integration,Hybrid,313978
A02704,Infrastructure,On-Premise,310974
A02704,Database,On-Premise,1273135
A02704,Analytics & Data,No Footprint,0
A02704,AI & ML,No Footprint,0
A02704,Security,Cloud,189258
A02704,Applications,Hybrid,949450
A02704,Integration,Cloud,721275
A02705,Infrastructure,Hybrid,1941344
A02705,Database,Hybrid,4199492
A02705,Analytics & Data,Cloud,741615
A02705,AI & ML,Cloud,1789471
A02705,Security,Cloud,1445946
A02705,Applications,On-Premise,3147101
A02705,Integration,Cloud,248013
A02706,Infrastructure,Cloud,1119234
A02706,Database,On-Premise,1062406
A02706,Analytics & Data,Cloud,2409898
A02706,AI & ML,Cloud,840756
A02706,Security,On-Premise,685147
A02706,Applications,Hybrid,876409
A02706,Integration,Hybrid,1814301
A02707,Infrastructure,Cloud,1393330
A02707,Database,Cloud,380766
A02707,Analytics & Data,No Footprint,0
A02707,AI & ML,Cloud,681899
A02707,Security,Hybrid,222052
A02707,Applications,On-Premise,548337
A02707,Integration,Hybrid,184107
A02708,Infrastructure,No Footprint,0
A02708,Database,No Footprint,0
A02708,Analytics & Data,Hybrid,374660
A02708,AI & ML,No Footprint,0
A02708,Security,No Footprint,0
A02708,Applications,Hybrid,1752689
A02708,Integration,Hybrid,558843
A02709,Infrastructure,Hybrid,2432416
A02709,Database,Hybrid,1953820
A02709,Analytics & Data,No Footprint,0
A02709,AI & ML,Cloud,990084
A02709,Security,On-Premise,497085
A02709,Applications,On-Premise,1572144
A02709,Integration,Hybrid,477515
A02710,Infrastructure,On-Premise,113757
A02710,Database,No Footprint,0
A02710,Analytics & Data,Cloud,477507
A02710,AI & ML,No Footprint,0
A02710,Security,On-Premise,2476729
A02710,Applications,No Footprint,0
A02710,Integration,No Footprint,0
A02711,Infrastructure,Hybrid,1173506
A02711,Database,On-Premise,708181
A02711,Analytics & Data,No Footprint,0
A02711,AI & ML,No Footprint,0
A02711,Security,Hybrid,3672416
A02711,Applications,Hybrid,753314
A02711,Integration,No Footprint,0
A02712,Infrastructure,No Footprint,0
A02712,Database,No Footprint,0
A02712,Analytics & Data,Hybrid,201593
A02712,AI & ML,Cloud,866951
A02712,Security,Hybrid,166493
A02712,Applications,No Footprint,0
A02712,Integration,Hybrid,368120
A02713,Infrastructure,Hybrid,469057
A02713,Database,Hybrid,1347655
A02713,Analytics & Data,Cloud,3131517
A02713,AI & ML,Cloud,436465
A02713,Security,Cloud,690402
A02713,Applications,No Footprint,0
A02713,Integration,No Footprint,0
A02714,Infrastructure,No Footprint,0
A02714,Database,No Footprint,0
A02714,Analytics & Data,Cloud,796351
A02714,AI & ML,No Footprint,0
A02714,Security,Cloud,254405
A02714,Applications,Cloud,1282180
A02714,Integration,Cloud,635551
A02715,Infrastructure,No Footprint,0
A02715,Database,On-Premise,6493031
A02715,Analytics & Data,No Footprint,0
A02715,AI & ML,Cloud,363515
A02715,Security,No Footprint,0
A02715,Applications,No Footprint,0
A02715,Integration,No Footprint,0
A02716,Infrastructure,No Footprint,0
A02716,Database,Cloud,2179831
A02716,Analytics & Data,Cloud,480359
A02716,AI & ML,Cloud,820551
A02716,Security,Hybrid,1756101
A02716,Applications,Cloud,730602
A02716,Integration,Cloud,1671943
A02717,Infrastructure,No Footprint,0
A02717,Database,On-Premise,309101
A02717,Analytics & Data,Hybrid,706677
A02717,AI & ML,No Footprint,0
A02717,Security,On-Premise,799426
A02717,Applications,Cloud,50860
A02717,Integration,Cloud,1280893
A02718,Infrastructure,No Footprint,0
A02718,Database,No Footprint,0
A02718,Analytics & Data,Cloud,498526
A02718,AI & ML,No Footprint,0
A02718,Security,No Footprint,0
A02718,Applications,On-Premise,1036146
A02718,Integration,Cloud,859232
A02719,Infrastructure,Hybrid,1394676
A02719,Database,No Footprint,0
A02719,Analytics & Data,No Footprint,0
A02719,AI & ML,Cloud,894626
A02719,Security,Hybrid,598308
A02719,Applications,No Footprint,0
A02719,Integration,Hybrid,748640
A02720,Infrastructure,No Footprint,0
A02720,Database,No Footprint,0
A02720,Analytics & Data,No Footprint,0
A02720,AI & ML,Cloud,592399
A02720,Security,No Footprint,0
A02720,Applications,On-Premise,751681
A02720,Integration,Cloud,365979
A02721,Infrastructure,Cloud,2441670
A02721,Database,Hybrid,2750027
A02721,Analytics & Data,No Footprint,0
A02721,AI & ML,No Footprint,0
A02721,Security,On-Premise,328814
A02721,Applications,On-Premise,2304770
A02721,Integration,Hybrid,1705146
A02722,Infrastructure,On-Premise,520580
A02722,Database,No Footprint,0
A02722,Analytics & Data,Hybrid,615171
A02722,AI & ML,Cloud,3551905
A02722,Security,Hybrid,847423
A02722,Applications,On-Premise,651080
A02722,Integration,No Footprint,0
A02723,Infrastructure,Hybrid,258526
A02723,Database,Hybrid,833096
A02723,Analytics & Data,Hybrid,632343
A02723,AI & ML,Cloud,918227
A02723,Security,Cloud,3473847
A02723,Applications,No Footprint,0
A02723,Integration,Cloud,1996413
A02724,Infrastructure,No Footprint,0
A02724,Database,On-Premise,1453687
A02724,Analytics & Data,No Footprint,0
A02724,AI & ML,No Footprint,0
A02724,Security,On-Premise,370563
A02724,Applications,No Footprint,0
A02724,Integration,Cloud,266282
A02725,Infrastructure,On-Premise,206124
A02725,Database,On-Premise,1619572
A02725,Analytics & Data,No Footprint,0
A02725,AI & ML,Cloud,325652
A02725,Security,Cloud,282245
A02725,Applications,Hybrid,846285
A02725,Integration,Hybrid,628869
A02726,Infrastructure,Cloud,1685065
A02726,Database,No Footprint,0
A02726,Analytics & Data,Hybrid,698356
A02726,AI & ML,Cloud,537077
A02726,Security,Hybrid,3315010
A02726,Applications,On-Premise,1028123
A02726,Integration,Hybrid,1086790
A02727,Infrastructure,Hybrid,595917
A02727,Database,Hybrid,1267753
A02727,Analytics & Data,No Footprint,0
A02727,AI & ML,Cloud,599500
A02727,Security,Cloud,261435
A02727,Applications,On-Premise,306062
A02727,Integration,No Footprint,0
A02728,Infrastructure,Hybrid,398874
A02728,Database,No Footprint,0
A02728,Analytics & Data,Cloud,415657
A02728,AI & ML,Cloud,590367
A02728,Security,On-Premise,434562
A02728,Applications,Cloud,2065883
A02728,Integration,No Footprint,0
A02729,Infrastructure,Hybrid,561175
A02729,Database,Hybrid,413799
A02729,Analytics & Data,No Footprint,0
A02729,AI & ML,Cloud,774153
A02729,Security,No Footprint,0
A02729,Applications,No Footprint,0
