rank,account_id,account_name,region,industry,product_family,deployment,type,score,band,pipeline,open_count,Customer fit,Customer intent,Product engagement,Product whitespace,Modernization,Competitive intensity,Product pipeline
19867,A02152,Synthetic Account 2152,North America,Energy,Integration,Cloud,Expansion,26.0,Not Prioritized,0,0,75.5,10.853595,38,0,20,0,0.0
19868,A02312,Synthetic Account 2312,North America,Retail,Analytics & Data,No Footprint,Whitespace,26.0,Not Prioritized,0,0,48.0,14.671251,23,100,0,0,0.0
19869,A02625,Synthetic Account 2625,Latin America,Healthcare,Infrastructure,Cloud,Expansion,26.0,Not Prioritized,0,0,89.5,3.84597,29,0,20,0,0.0
19870,A02790,Synthetic Account 2790,Latin America,Retail,AI & ML,No Footprint,Whitespace,26.0,Not Prioritized,0,0,56.0,4.338639,26,100,0,0,0.0
19871,A02901,Synthetic Account 2901,North America,Automotive,Analytics & Data,Cloud,Expansion,26.0,Not Prioritized,0,0,76.0,15.87744,31,0,20,0,0.0
19872,A02607,Synthetic Account 2607,North America,Consumer Goods,Infrastructure,Cloud,Expansion,25.9,Not Prioritized,2021091.0,1,48.0,12.757205,63,0,20,0,13.039355
19873,A00374,Synthetic Account 374,APAC,Manufacturing,AI & ML,Cloud,Expansion,25.9,Not Prioritized,515682.0,1,69.5,8.603661,35,0,20,17,3.326995
19874,A00027,Synthetic Account 27,APAC,Automotive,Security,On-Premise,Expansion,25.9,Not Prioritized,0,0,56.0,1.449692,41,0,55,0,0.0
19875,A00076,Synthetic Account 76,North America,Public Sector,Analytics & Data,No Footprint,Whitespace,25.9,Not Prioritized,0,0,56.0,7.618323,21,100,0,0,0.0
19876,A00116,Synthetic Account 116,EMEA,Financial Services,Applications,Cloud,Expansion,25.9,Not Prioritized,0,0,83.5,2.423703,38,0,20,0,0.0
19877,A00330,Synthetic Account 330,EMEA,Manufacturing,Analytics & Data,Cloud,Expansion,25.9,Not Prioritized,0,0,83.5,2.395389,38,0,20,0,0.0
19878,A00330,Synthetic Account 330,EMEA,Manufacturing,Integration,Cloud,Expansion,25.9,Not Prioritized,0,0,83.5,2.395389,38,0,20,0,0.0
19879,A00436,Synthetic Account 436,APAC,Healthcare,Security,Cloud,Expansion,25.9,Not Prioritized,0,0,89.5,9.493619,21,0,20,0,0.0
19880,A00678,Synthetic Account 678,APAC,Consumer Goods,Security,On-Premise,Expansion,25.9,Not Prioritized,0,0,56.0,2.871069,19,0,55,30,0.0
19881,A00732,Synthetic Account 732,APAC,Energy,Analytics & Data,Cloud,Expansion,25.9,Not Prioritized,0,0,89.5,4.740702,27,0,20,0,0.0
19882,A00741,Synthetic Account 741,North America,Financial Services,Security,On-Premise,Expansion,25.9,Not Prioritized,0,0,75.5,5.07481,10,0,55,0,0.0
19883,A00911,Synthetic Account 911,Latin America,Consumer Goods,Security,On-Premise,Expansion,25.9,Not Prioritized,0,0,48.0,20.058408,27,0,55,0,0.0
19884,A00960,Synthetic Account 960,EMEA,Healthcare,Analytics & Data,Cloud,Expansion,25.9,Not Prioritized,0,0,83.5,2.435029,38,0,20,0,0.0
19885,A01148,Synthetic Account 1148,North America,Retail,Database,No Footprint,Whitespace,25.9,Not Prioritized,0,0,48.0,9.572899,29,100,0,0,0.0
19886,A01195,Synthetic Account 1195,EMEA,Healthcare,Infrastructure,Cloud,Expansion,25.9,Not Prioritized,0,0,89.5,1.851754,31,0,20,0,0.0
19887,A01372,Synthetic Account 1372,EMEA,Public Sector,Applications,Cloud,Expansion,25.9,Not Prioritized,0,0,76.0,14.609849,32,0,20,0,0.0
19888,A01439,Synthetic Account 1439,North America,Public Sector,Analytics & Data,Cloud,Expansion,25.9,Not Prioritized,0,0,48.0,52.071999,19,0,20,0,0.0
19889,A01462,Synthetic Account 1462,Latin America,Public Sector,Database,On-Premise,Expansion,25.9,Not Prioritized,0,0,48.0,10.014602,40,0,55,0,0.0
19890,A01525,Synthetic Account 1525,Latin America,Public Sector,Applications,Cloud,Expansion,25.9,Not Prioritized,0,0,62.0,21.077723,42,0,20,0,0.0
19891,A01833,Synthetic Account 1833,EMEA,Public Sector,Applications,Hybrid,Modernization,25.9,Not Prioritized,0,0,56.0,7.561695,23,0,65,0,0.0
19892,A01835,Synthetic Account 1835,EMEA,Manufacturing,Analytics & Data,No Footprint,Whitespace,25.9,Not Prioritized,0,0,61.5,7.442775,14,100,0,0,0.0
19893,A01859,Synthetic Account 1859,APAC,Consumer Goods,Applications,Cloud,Expansion,25.9,Not Prioritized,0,0,76.0,20.369866,24,0,20,0,0.0
19894,A02161,Synthetic Account 2161,North America,Healthcare,AI & ML,Cloud,Expansion,25.9,Not Prioritized,0,0,89.5,9.102882,21,0,20,0,0.0
19895,A02295,Synthetic Account 2295,APAC,Automotive,AI & ML,Cloud,Expansion,25.9,Not Prioritized,0,0,62.0,35.135605,23,0,20,0,0.0
19896,A02297,Synthetic Account 2297,Latin America,Healthcare,Security,On-Premise,Expansion,25.9,Not Prioritized,0,0,61.5,8.631975,24,0,55,0,0.0
19897,A02499,Synthetic Account 2499,North America,Automotive,Infrastructure,On-Premise,Expansion,25.9,Not Prioritized,0,0,56.0,15.180908,23,0,55,0,0.0
19898,A02931,Synthetic Account 2931,North America,Healthcare,AI & ML,Cloud,Expansion,25.9,Not Prioritized,0,0,83.5,17.497907,18,0,20,0,0.0
19899,A00303,Synthetic Account 303,North America,Consumer Goods,Integration,No Footprint,Whitespace,25.8,Not Prioritized,0,0,56.0,8.106219,20,100,0,0,0.0
19900,A00325,Synthetic Account 325,Latin America,Consumer Goods,Integration,No Footprint,Whitespace,25.8,Not Prioritized,0,0,62.0,1.098594,21,100,0,0,0.0
19901,A00403,Synthetic Account 403,EMEA,Healthcare,Integration,Cloud,Expansion,25.8,Not Prioritized,0,0,83.5,18.49546,16,0,20,0,0.0
19902,A00515,Synthetic Account 515,Latin America,Consumer Goods,Applications,No Footprint,Whitespace,25.8,Not Prioritized,0,0,48.0,21.791243,12,100,0,0,0.0
19903,A00515,Synthetic Account 515,Latin America,Consumer Goods,Integration,Hybrid,Modernization,25.8,Not Prioritized,0,0,48.0,21.791243,14,0,65,0,0.0
19904,A00611,Synthetic Account 611,APAC,Energy,Infrastructure,Cloud,Expansion,25.8,Not Prioritized,0,0,69.5,1.602589,57,0,20,0,0.0
19905,A00761,Synthetic Account 761,APAC,Financial Services,Analytics & Data,Cloud,Expansion,25.8,Not Prioritized,0,0,89.5,7.108666,23,0,20,0,0.0
19906,A00790,Synthetic Account 790,Latin America,Technology,Applications,On-Premise,Expansion,25.8,Not Prioritized,0,0,56.0,1.897057,40,0,55,0,0.0
19907,A01069,Synthetic Account 1069,EMEA,Healthcare,Applications,Cloud,Expansion,25.8,Not Prioritized,0,0,69.5,21.921489,30,0,20,0,0.0
19908,A01419,Synthetic Account 1419,Latin America,Technology,AI & ML,Cloud,Expansion,25.8,Not Prioritized,0,0,76.0,15.578198,30,0,20,0,0.0
19909,A01507,Synthetic Account 1507,APAC,Automotive,Database,Hybrid,Modernization,25.8,Not Prioritized,0,0,56.0,5.499525,25,0,65,0,0.0
19910,A01516,Synthetic Account 1516,North America,Financial Services,Applications,On-Premise,Expansion,25.8,Not Prioritized,0,0,61.5,7.646638,25,0,55,0,0.0
19911,A01927,Synthetic Account 1927,EMEA,Public Sector,Infrastructure,No Footprint,Whitespace,25.8,Not Prioritized,0,0,48.0,20.59638,14,100,0,0,0.0
19912,A02038,Synthetic Account 2038,APAC,Healthcare,AI & ML,Cloud,Expansion,25.8,Not Prioritized,0,0,89.5,2.004652,30,0,20,0,0.0
19913,A02041,Synthetic Account 2041,APAC,Public Sector,Security,Cloud,Expansion,25.8,Not Prioritized,0,0,56.0,48.107109,13,0,20,0,0.0
19914,A02250,Synthetic Account 2250,Latin America,Consumer Goods,Analytics & Data,Cloud,Expansion,25.8,Not Prioritized,0,0,80.5,7.754232,34,0,20,0,0.0
19915,A02334,Synthetic Account 2334,APAC,Technology,Database,On-Premise,Expansion,25.8,Not Prioritized,0,0,48.0,10.331722,24,0,55,23,0.0
19916,A02408,Synthetic Account 2408,EMEA,Automotive,Integration,Cloud,Expansion,25.8,Not Prioritized,0,0,76.0,18.348225,26,0,20,0,0.0
19917,A02411,Synthetic Account 2411,EMEA,Public Sector,Integration,Hybrid,Modernization,25.8,Not Prioritized,0,0,56.0,8.395025,21,0,65,0,0.0
19918,A02807,Synthetic Account 2807,EMEA,Public Sector,AI & ML,No Footprint,Whitespace,25.8,Not Prioritized,0,0,62.0,2.628456,19,100,0,0,0.0
19919,A02892,Synthetic Account 2892,Latin America,Technology,AI & ML,Cloud,Expansion,25.8,Not Prioritized,0,0,76.0,17.78105,27,0,20,0,0.0
19920,A02902,Synthetic Account 2902,North America,Retail,Analytics & Data,No Footprint,Whitespace,25.8,Not Prioritized,0,0,48.0,2.53785,38,100,0,0,0.0
19921,A02906,Synthetic Account 2906,North America,Financial Services,Analytics & Data,Cloud,Expansion,25.8,Not Prioritized,0,0,89.5,12.631732,16,0,20,0,0.0
19922,A02913,Synthetic Account 2913,APAC,Technology,AI & ML,Cloud,Expansion,25.8,Not Prioritized,0,0,48.0,19.707311,62,0,20,0,0.0
19923,A02913,Synthetic Account 2913,APAC,Technology,Applications,On-Premise,Expansion,25.8,Not Prioritized,0,0,48.0,19.707311,27,0,55,0,0.0
19924,A01218,Synthetic Account 1218,North America,Public Sector,AI & ML,No Footprint,Whitespace,25.7,Not Prioritized,646221.0,1,48.0,3.591142,33,100,0,0,4.169186
19925,A02480,Synthetic Account 2480,Latin America,Retail,Database,Hybrid,Modernization,25.7,Not Prioritized,599212.0,1,56.0,4.644433,23,0,65,0,3.865901
19926,A01722,Synthetic Account 1722,EMEA,Healthcare,Applications,Cloud,Expansion,25.7,Not Prioritized,342437.0,1,89.5,6.904803,21,0,20,0,2.209281
19927,A00187,Synthetic Account 187,Latin America,Automotive,AI & ML,No Footprint,Whitespace,25.7,Not Prioritized,0,0,56.0,3.545839,25,100,0,0,0.0
19928,A00275,Synthetic Account 275,North America,Automotive,Security,Cloud,Expansion,25.7,Not Prioritized,0,0,76.0,15.889655,29,0,20,0,0.0
19929,A00370,Synthetic Account 370,APAC,Consumer Goods,AI & ML,Cloud,Expansion,25.7,Not Prioritized,0,0,76.0,6.887815,41,0,20,0,0.0
19930,A00384,Synthetic Account 384,North America,Retail,Integration,Hybrid,Modernization,25.7,Not Prioritized,0,0,62.0,8.162848,13,0,65,0,0.0
19931,A00426,Synthetic Account 426,EMEA,Financial Services,Infrastructure,No Footprint,Whitespace,25.7,Not Prioritized,0,0,61.5,8.077905,12,100,0,0,0.0
19932,A00514,Synthetic Account 514,Latin America,Automotive,Integration,No Footprint,Whitespace,25.7,Not Prioritized,0,0,48.0,1.200526,39,100,0,0,0.0
19933,A00516,Synthetic Account 516,APAC,Automotive,Security,On-Premise,Expansion,25.7,Not Prioritized,0,0,48.0,17.078855,18,0,55,17,0.0
19934,A00667,Synthetic Account 667,Latin America,Technology,Analytics & Data,Cloud,Expansion,25.7,Not Prioritized,0,0,48.0,18.879644,36,0,20,39,0.0
19935,A00687,Synthetic Account 687,EMEA,Healthcare,Security,Cloud,Expansion,25.7,Not Prioritized,0,0,61.5,9.08112,57,0,20,0,0.0
19936,A00714,Synthetic Account 714,North America,Automotive,Database,Hybrid,Modernization,25.7,Not Prioritized,0,0,48.0,1.455354,31,0,65,14,0.0
19937,A00773,Synthetic Account 773,Latin America,Telecommunications,Applications,Cloud,Expansion,25.7,Not Prioritized,0,0,75.5,11.974841,35,0,20,0,0.0
19938,A00802,Synthetic Account 802,EMEA,Healthcare,AI & ML,No Footprint,Whitespace,25.7,Not Prioritized,0,0,61.5,9.703145,10,100,0,0,0.0
19939,A00867,Synthetic Account 867,APAC,Financial Services,AI & ML,Cloud,Expansion,25.7,Not Prioritized,0,0,75.5,16.965598,28,0,20,0,0.0
19940,A00924,Synthetic Account 924,North America,Retail,Analytics & Data,Hybrid,Modernization,25.7,Not Prioritized,0,0,48.0,3.494873,38,0,65,0,0.0
19941,A00975,Synthetic Account 975,Latin America,Manufacturing,Security,On-Premise,Expansion,25.7,Not Prioritized,0,0,69.5,2.769137,20,0,55,0,0.0
19942,A00997,Synthetic Account 997,Latin America,Retail,Analytics & Data,No Footprint,Whitespace,25.7,Not Prioritized,0,0,56.0,2.752149,26,100,0,0,0.0
19943,A01006,Synthetic Account 1006,Latin America,Retail,Integration,Cloud,Expansion,25.7,Not Prioritized,0,0,76.0,17.849894,26,0,20,0,0.0
19944,A01131,Synthetic Account 1131,APAC,Consumer Goods,Security,Cloud,Expansion,25.7,Not Prioritized,0,0,76.0,14.099302,31,0,20,0,0.0
19945,A01178,Synthetic Account 1178,North America,Telecommunications,Infrastructure,Cloud,Expansion,25.7,Not Prioritized,0,0,75.5,10.371362,37,0,20,0,0.0
19946,A01186,Synthetic Account 1186,APAC,Financial Services,Security,No Footprint,Whitespace,25.7,Not Prioritized,0,0,61.5,1.194863,21,100,0,0,0.0
19947,A01302,Synthetic Account 1302,EMEA,Telecommunications,Applications,No Footprint,Whitespace,25.7,Not Prioritized,0,0,61.5,8.894246,11,100,0,0,0.0
19948,A01348,Synthetic Account 1348,APAC,Public Sector,Infrastructure,On-Premise,Expansion,25.7,Not Prioritized,0,0,48.0,19.123147,27,0,55,0,0.0
19949,A01872,Synthetic Account 1872,EMEA,Telecommunications,Security,Cloud,Expansion,25.7,Not Prioritized,0,0,69.5,14.643826,32,0,20,11,0.0
19950,A01886,Synthetic Account 1886,EMEA,Retail,AI & ML,Cloud,Expansion,25.7,Not Prioritized,0,0,70.0,19.673334,32,0,20,0,0.0
19951,A01920,Synthetic Account 1920,Latin America,Energy,Database,Hybrid,Modernization,25.7,Not Prioritized,0,0,61.5,2.265143,21,0,65,0,0.0
19952,A01940,Synthetic Account 1940,APAC,Automotive,Integration,Cloud,Expansion,25.7,Not Prioritized,0,0,76.0,18.925837,25,0,20,0,0.0
19953,A02013,Synthetic Account 2013,APAC,Technology,Integration,Cloud,Expansion,25.7,Not Prioritized,0,0,48.0,10.508161,73,0,20,0,0.0
19954,A02018,Synthetic Account 2018,Latin America,Consumer Goods,AI & ML,Cloud,Expansion,25.7,Not Prioritized,0,0,80.5,6.887815,35,0,20,0,0.0
19955,A02256,Synthetic Account 2256,APAC,Telecommunications,Integration,Cloud,Expansion,25.7,Not Prioritized,0,0,89.5,9.510608,19,0,20,0,0.0
19956,A02296,Synthetic Account 2296,Latin America,Public Sector,Integration,Cloud,Expansion,25.7,Not Prioritized,0,0,76.0,8.259116,39,0,20,0,0.0
19957,A02372,Synthetic Account 2372,APAC,Public Sector,Security,On-Premise,Expansion,25.7,Not Prioritized,0,0,70.0,6.644312,14,0,55,0,0.0
19958,A02574,Synthetic Account 2574,Latin America,Manufacturing,Database,On-Premise,Expansion,25.7,Not Prioritized,0,0,69.5,2.888057,20,0,55,0,0.0
19959,A02625,Synthetic Account 2625,Latin America,Healthcare,Security,Cloud,Expansion,25.7,Not Prioritized,0,0,89.5,3.84597,27,0,20,0,0.0
19960,A02874,Synthetic Account 2874,APAC,Financial Services,Infrastructure,No Footprint,Whitespace,25.7,Not Prioritized,0,0,69.5,1.54596,10,100,0,0,0.0
19961,A02916,Synthetic Account 2916,EMEA,Financial Services,Security,Cloud,Expansion,25.7,Not Prioritized,0,0,75.5,7.387036,41,0,20,0,0.0
19962,A01693,Synthetic Account 1693,North America,Public Sector,Security,No Footprint,Whitespace,25.6,Not Prioritized,759899.0,1,48.0,2.168875,34,100,0,0,4.902596
19963,A00208,Synthetic Account 208,North America,Energy,Database,Cloud,Expansion,25.6,Not Prioritized,0,0,83.5,4.752028,33,0,20,0,0.0
19964,A00362,Synthetic Account 362,Latin America,Consumer Goods,Integration,Cloud,Expansion,25.6,Not Prioritized,0,0,62.0,22.719951,38,0,20,0,0.0
19965,A00655,Synthetic Account 655,APAC,Consumer Goods,AI & ML,No Footprint,Whitespace,25.6,Not Prioritized,0,0,62.0,3.857296,16,100,0,0,0.0
19966,A00659,Synthetic Account 659,North America,Healthcare,Security,Cloud,Expansion,25.6,Not Prioritized,0,0,61.5,14.020912,27,0,20,34,0.0
19967,A00699,Synthetic Account 699,Latin America,Retail,Integration,Cloud,Expansion,25.6,Not Prioritized,0,0,76.0,4.129113,21,0,20,34,0.0
19968,A01202,Synthetic Account 1202,EMEA,Automotive,Analytics & Data,Cloud,Expansion,25.6,Not Prioritized,0,0,56.0,49.665285,10,0,20,0,0.0
19969,A01342,Synthetic Account 1342,North America,Retail,Analytics & Data,Cloud,Expansion,25.6,Not Prioritized,0,0,70.0,13.708565,39,0,20,0,0.0
19970,A01507,Synthetic Account 1507,APAC,Automotive,Analytics & Data,No Footprint,Whitespace,25.6,Not Prioritized,0,0,56.0,5.499525,22,100,0,0,0.0
19971,A01603,Synthetic Account 1603,Latin America,Retail,Applications,On-Premise,Expansion,25.6,Not Prioritized,0,0,56.0,3.160764,37,0,55,0,0.0
19972,A01766,Synthetic Account 1766,North America,Financial Services,Security,On-Premise,Expansion,25.6,Not Prioritized,0,0,75.5,2.004652,12,0,55,0,0.0
19973,A01893,Synthetic Account 1893,APAC,Telecommunications,Infrastructure,Cloud,Expansion,25.6,Not Prioritized,0,0,69.5,8.201598,22,0,20,38,0.0
19974,A01906,Synthetic Account 1906,EMEA,Healthcare,Infrastructure,Hybrid,Modernization,25.6,Not Prioritized,0,0,61.5,5.040833,17,0,65,0,0.0
19975,A01938,Synthetic Account 1938,APAC,Energy,AI & ML,Cloud,Expansion,25.6,Not Prioritized,0,0,61.5,3.375953,64,0,20,0,0.0
19976,A01983,Synthetic Account 1983,APAC,Retail,AI & ML,Cloud,Expansion,25.6,Not Prioritized,0,0,76.0,18.958924,24,0,20,0,0.0
19977,A02120,Synthetic Account 2120,EMEA,Public Sector,AI & ML,Cloud,Expansion,25.6,Not Prioritized,0,0,70.0,6.156416,34,0,20,23,0.0
19978,A02177,Synthetic Account 2177,APAC,Automotive,Database,Hybrid,Modernization,25.6,Not Prioritized,0,0,56.0,4.457559,25,0,65,0,0.0
19979,A02253,Synthetic Account 2253,North America,Energy,Security,On-Premise,Expansion,25.6,Not Prioritized,0,0,61.5,1.993326,31,0,55,0,0.0
19980,A02356,Synthetic Account 2356,Latin America,Technology,Infrastructure,No Footprint,Whitespace,25.6,Not Prioritized,0,0,56.0,1.817777,27,100,0,0,0.0
19981,A02551,Synthetic Account 2551,EMEA,Consumer Goods,Database,On-Premise,Expansion,25.6,Not Prioritized,0,0,48.0,17.50446,28,0,55,0,0.0
19982,A02677,Synthetic Account 2677,North America,Retail,Infrastructure,On-Premise,Expansion,25.6,Not Prioritized,0,0,48.0,15.385661,31,0,55,0,0.0
19983,A02936,Synthetic Account 2936,North America,Technology,Infrastructure,Cloud,Expansion,25.6,Not Prioritized,0,0,48.0,12.433532,70,0,20,0,0.0
19984,A02942,Synthetic Account 2942,EMEA,Retail,AI & ML,Cloud,Expansion,25.5,Not Prioritized,2764200.0,1,56.0,9.131196,51,0,20,0,17.833628
19985,A00416,Synthetic Account 416,APAC,Retail,AI & ML,Cloud,Expansion,25.5,Not Prioritized,1861950.0,1,62.0,5.408919,52,0,20,0,12.012634
19986,A02704,Synthetic Account 2704,EMEA,Retail,Integration,Cloud,Expansion,25.5,Not Prioritized,550383.0,1,70.0,19.690323,28,0,20,0,3.550874
19987,A00448,Synthetic Account 448,Latin America,Energy,Database,Cloud,Expansion,25.5,Not Prioritized,0,0,61.5,19.911174,16,0,20,38,0.0
19988,A00457,Synthetic Account 457,EMEA,Telecommunications,AI & ML,Cloud,Expansion,25.5,Not Prioritized,0,0,83.5,18.539873,14,0,20,0,0.0
19989,A00516,Synthetic Account 516,APAC,Automotive,Analytics & Data,Cloud,Expansion,25.5,Not Prioritized,0,0,48.0,17.078855,63,0,20,0,0.0
19990,A00936,Synthetic Account 936,EMEA,Retail,Security,On-Premise,Expansion,25.5,Not Prioritized,0,0,48.0,8.870705,39,0,55,0,0.0
19991,A01071,Synthetic Account 1071,APAC,Consumer Goods,Applications,Cloud,Expansion,25.5,Not Prioritized,0,0,76.0,2.888947,45,0,20,0,0.0
19992,A01085,Synthetic Account 1085,Latin America,Telecommunications,Security,Cloud,Expansion,25.5,Not Prioritized,0,0,75.5,6.077136,41,0,20,0,0.0
19993,A01088,Synthetic Account 1088,North America,Public Sector,AI & ML,Cloud,Expansion,25.5,Not Prioritized,0,0,76.0,7.465426,39,0,20,0,0.0
19994,A01388,Synthetic Account 1388,Latin America,Retail,Security,On-Premise,Expansion,25.5,Not Prioritized,0,0,56.0,3.789342,35,0,55,0,0.0
19995,A01508,Synthetic Account 1508,APAC,Consumer Goods,Infrastructure,Cloud,Expansion,25.5,Not Prioritized,0,0,76.0,7.352169,39,0,20,0,0.0
19996,A01945,Synthetic Account 1945,Latin America,Manufacturing,Applications,Cloud,Expansion,25.5,Not Prioritized,0,0,89.5,14.518354,11,0,20,0,0.0
19997,A01954,Synthetic Account 1954,North America,Telecommunications,Infrastructure,On-Premise,Expansion,25.5,Not Prioritized,0,0,61.5,0.968349,32,0,55,0,0.0
19998,A02334,Synthetic Account 2334,APAC,Technology,Integration,Hybrid,Modernization,25.5,Not Prioritized,0,0,48.0,10.331722,27,0,65,0,0.0
19999,A02397,Synthetic Account 2397,Latin America,Technology,Database,On-Premise,Expansion,25.5,Not Prioritized,0,0,70.0,7.997735,11,0,55,0,0.0
20000,A02593,Synthetic Account 2593,APAC,Consumer Goods,Applications,On-Premise,Expansion,25.5,Not Prioritized,0,0,48.0,10.559126,37,0,55,0,0.0
20001,A02807,Synthetic Account 2807,EMEA,Public Sector,Integration,Hybrid,Modernization,25.5,Not Prioritized,0,0,62.0,2.628456,19,0,65,0,0.0
20002,A02957,Synthetic Account 2957,Latin America,Technology,AI & ML,Cloud,Expansion,25.5,Not Prioritized,0,0,76.0,13.448074,31,0,20,0,0.0
20003,A01348,Synthetic Account 1348,APAC,Public Sector,Applications,No Footprint,Whitespace,25.4,Not Prioritized,337592.0,1,48.0,19.123147,12,100,0,0,2.178023
20004,A00046,Synthetic Account 46,EMEA,Healthcare,Infrastructure,No Footprint,Whitespace,25.4,Not Prioritized,0,0,61.5,4.021519,15,100,0,0,0.0
20005,A00074,Synthetic Account 74,EMEA,Financial Services,Integration,Cloud,Expansion,25.4,Not Prioritized,0,0,89.5,12.711902,13,0,20,0,0.0
20006,A00223,Synthetic Account 223,Latin America,Retail,Security,On-Premise,Expansion,25.4,Not Prioritized,0,0,56.0,4.021519,34,0,55,0,0.0
20007,A00246,Synthetic Account 246,APAC,Retail,Integration,Cloud,Expansion,25.4,Not Prioritized,0,0,76.0,5.437233,41,0,20,0,0.0
20008,A00336,Synthetic Account 336,Latin America,Public Sector,Security,On-Premise,Expansion,25.4,Not Prioritized,0,0,48.0,13.845364,32,0,55,0,0.0
