account_id,product_family,competitor,intensity
A02713,AI & ML,Competitor C,90
A02713,Security,Competitor C,79
A02713,Applications,Competitor B,54
A02714,Analytics & Data,Competitor B,50
A02715,AI & ML,Competitor D,57
A02715,Security,Competitor A,75
A02715,Integration,Competitor D,65
A02716,Infrastructure,Competitor A,56
A02716,Database,Competitor A,63
A02716,AI & ML,Competitor A,76
A02716,Security,Competitor C,48
A02716,Applications,Competitor C,44
A02717,Infrastructure,Competitor B,50
A02717,Database,Competitor C,59
A02717,AI & ML,Competitor D,75
A02718,Infrastructure,Competitor D,69
A02718,Analytics & Data,Competitor A,93
A02718,AI & ML,Competitor D,77
A02718,Security,Competitor D,90
A02718,Applications,Competitor B,90
A02718,Integration,Competitor C,91
A02719,Infrastructure,Competitor C,79
A02719,Database,Competitor B,97
A02719,Analytics & Data,Competitor D,78
A02719,AI & ML,Competitor D,100
A02719,Applications,Competitor A,88
A02719,Integration,Competitor D,97
A02720,Infrastructure,Competitor C,100
A02720,Database,Competitor A,72
A02720,AI & ML,Competitor B,99
A02720,Security,Competitor C,82
A02720,Integration,Competitor D,99
A02721,Infrastructure,Competitor B,70
A02721,Database,Competitor A,75
A02721,Analytics & Data,Competitor C,98
A02721,AI & ML,Competitor A,19
A02721,Security,Competitor D,86
A02721,Applications,Competitor A,78
A02721,Integration,Competitor A,91
A02722,Security,Competitor C,44
A02722,Applications,Competitor B,35
A02722,Integration,Competitor A,77
A02723,AI & ML,Competitor B,74
A02724,Applications,Competitor D,44
A02725,Applications,Competitor B,93
A02726,Infrastructure,Competitor A,29
A02726,Analytics & Data,Competitor D,70
A02727,Security,Competitor A,53
A02727,Applications,Competitor B,16
A02728,Infrastructure,Competitor A,41
A02728,Database,Competitor A,27
A02728,Analytics & Data,Competitor D,70
A02728,AI & ML,Competitor C,47
A02728,Security,Competitor D,68
A02728,Applications,Competitor C,68
A02728,Integration,Competitor B,36
A02729,Infrastructure,Competitor A,55
A02729,Analytics & Data,Competitor B,53
A02729,Applications,Competitor B,49
A02730,Database,Competitor D,30
A02731,Infrastructure,Competitor C,98
A02731,Database,Competitor D,98
A02731,Analytics & Data,Competitor D,97
A02731,AI & ML,Competitor B,100
A02731,Security,Competitor B,98
A02731,Applications,Competitor A,56
A02731,Integration,Competitor D,100
A02732,Analytics & Data,Competitor C,68
A02732,AI & ML,Competitor B,87
A02732,Applications,Competitor B,83
A02733,Database,Competitor C,87
A02733,Analytics & Data,Competitor B,69
A02733,Integration,Competitor B,79
A02734,Infrastructure,Competitor D,98
A02734,Analytics & Data,Competitor B,76
A02734,AI & ML,Competitor B,69
A02734,Integration,Competitor D,87
A02735,Database,Competitor A,23
A02735,Analytics & Data,Competitor D,78
A02735,AI & ML,Competitor A,74
A02735,Security,Competitor A,73
A02736,Security,Competitor B,23
A02736,Applications,Competitor D,39
A02737,Database,Competitor A,82
A02737,Applications,Competitor A,37
A02738,Infrastructure,Competitor C,92
A02738,Database,Competitor D,37
A02738,AI & ML,Competitor C,72
A02738,Integration,Competitor C,68
A02739,AI & ML,Competitor D,60
A02739,Security,Competitor B,28
A02740,Infrastructure,Competitor D,61
A02740,Database,Competitor A,88
A02740,AI & ML,Competitor A,74
A02740,Security,Competitor C,97
A02740,Applications,Competitor B,71
A02740,Integration,Competitor C,55
A02741,AI & ML,Competitor B,80
A02741,Integration,Competitor D,38
A02742,Analytics & Data,Competitor A,46
A02743,Infrastructure,Competitor C,50
A02743,Database,Competitor D,81
A02743,Analytics & Data,Competitor D,76
A02743,AI & ML,Competitor B,88
A02743,Security,Competitor C,85
A02743,Integration,Competitor B,65
A02744,Infrastructure,Competitor C,81
A02744,Analytics & Data,Competitor A,60
A02744,AI & ML,Competitor C,73
A02744,Security,Competitor A,82
A02745,Database,Competitor B,78
A02745,Integration,Competitor C,99
A02746,Analytics & Data,Competitor A,60
A02746,Applications,Competitor A,60
A02747,Database,Competitor D,97
A02747,Analytics & Data,Competitor D,100
A02747,AI & ML,Competitor D,93
A02747,Security,Competitor A,89
A02747,Applications,Competitor B,93
A02747,Integration,Competitor D,86
A02748,Infrastructure,Competitor C,100
A02748,Database,Competitor B,51
A02748,AI & ML,Competitor C,97
A02748,Applications,Competitor A,97
A02748,Integration,Competitor C,77
A02749,Analytics & Data,Competitor B,81
A02749,AI & ML,Competitor C,68
A02749,Security,Competitor C,68
A02749,Integration,Competitor A,98
A02750,Infrastructure,Competitor A,87
A02750,Security,Competitor D,50
A02750,Applications,Competitor B,36
A02751,Infrastructure,Competitor B,70
A02751,Database,Competitor B,40
A02751,AI & ML,Competitor B,86
A02752,Infrastructure,Competitor A,97
A02752,Database,Competitor A,100
A02752,Analytics & Data,Competitor C,70
A02752,AI & ML,Competitor C,91
A02752,Security,Competitor B,97
A02752,Applications,Competitor A,99
A02752,Integration,Competitor B,99
A02753,Infrastructure,Competitor C,74
A02753,Analytics & Data,Competitor A,97
A02753,Applications,Competitor B,51
A02753,Integration,Competitor A,70
A02754,Applications,Competitor A,49
A02755,Infrastructure,Competitor C,69
A02755,Database,Competitor B,73
A02755,AI & ML,Competitor D,74
A02755,Security,Competitor D,91
A02755,Integration,Competitor D,97
A02756,Infrastructure,Competitor B,72
A02756,Database,Competitor C,43
A02756,Analytics & Data,Competitor D,65
A02756,AI & ML,Competitor B,82
A02756,Applications,Competitor D,83
A02758,Infrastructure,Competitor C,81
A02758,Database,Competitor B,77
A02758,Analytics & Data,Competitor D,85
A02758,AI & ML,Competitor D,88
A02758,Security,Competitor A,100
A02758,Applications,Competitor C,99
A02759,Infrastructure,Competitor C,74
A02759,Analytics & Data,Competitor D,98
A02759,AI & ML,Competitor C,100
A02759,Security,Competitor B,72
A02759,Applications,Competitor C,99
A02759,Integration,Competitor D,73
A02760,Infrastructure,Competitor D,98
A02760,Database,Competitor D,98
A02760,Analytics & Data,Competitor C,100
A02760,Security,Competitor B,98
A02760,Applications,Competitor D,69
A02760,Integration,Competitor A,89
A02761,Database,Competitor C,76
A02761,Analytics & Data,Competitor D,46
A02761,AI & ML,Competitor D,71
A02761,Applications,Competitor D,50
A02762,Infrastructure,Competitor B,49
A02762,Analytics & Data,Competitor B,60
A02762,Applications,Competitor D,67
A02763,Database,Competitor B,92
A02763,Analytics & Data,Competitor C,82
A02763,Security,Competitor A,71
A02763,Applications,Competitor D,66
A02764,Infrastructure,Competitor A,100
A02764,Database,Competitor A,99
A02764,AI & ML,Competitor A,98
A02764,Integration,Competitor D,93
A02765,Infrastructure,Competitor C,69
A02765,Database,Competitor C,75
A02765,Security,Competitor C,92
A02765,Applications,Competitor C,98
A02765,Integration,Competitor C,44
A02766,Security,Competitor A,12
A02766,Applications,Competitor B,28
A02766,Integration,Competitor C,12
A02767,Infrastructure,Competitor C,35
A02767,Analytics & Data,Competitor B,97
A02767,AI & ML,Competitor C,81
A02767,Applications,Competitor D,68
A02767,Integration,Competitor A,86
A02768,Infrastructure,Competitor D,37
A02768,Applications,Competitor C,55
A02768,Integration,Competitor A,52
A02769,Infrastructure,Competitor C,90
A02769,Analytics & Data,Competitor C,97
A02769,AI & ML,Competitor D,84
A02769,Integration,Competitor B,73
A02770,Database,Competitor C,72
A02770,Analytics & Data,Competitor C,85
A02770,Security,Competitor D,83
A02771,Infrastructure,Competitor A,98
A02771,Database,Competitor C,68
A02771,AI & ML,Competitor B,90
A02771,Security,Competitor C,98
A02771,Applications,Competitor B,99
A02771,Integration,Competitor C,58
A02772,Infrastructure,Competitor D,70
A02772,Database,Competitor C,83
A02772,AI & ML,Competitor B,19
A02772,Integration,Competitor B,98
A02773,Infrastructure,Competitor C,100
A02773,AI & ML,Competitor D,98
A02773,Security,Competitor A,99
A02773,Integration,Competitor D,80
A02774,Infrastructure,Competitor D,53
A02774,Database,Competitor A,55
A02774,Applications,Competitor C,72
A02775,Infrastructure,Competitor B,43
A02775,Applications,Competitor C,47
A02776,Analytics & Data,Competitor A,20
A02776,Security,Competitor A,21
A02776,Applications,Competitor A,39
A02777,Analytics & Data,Competitor B,45
A02778,Infrastructure,Competitor C,97
A02778,Database,Competitor B,85
A02778,Analytics & Data,Competitor A,99
A02778,Security,Competitor C,90
A02778,Integration,Competitor B,78
A02779,Infrastructure,Competitor B,75
A02779,Database,Competitor C,97
A02779,AI & ML,Competitor B,72
A02779,Security,Competitor A,79
A02779,Applications,Competitor B,50
A02780,Infrastructure,Competitor B,54
A02780,Analytics & Data,Competitor C,57
A02780,AI & ML,Competitor D,45
A02780,Security,Competitor C,61
A02780,Integration,Competitor B,18
A02781,Infrastructure,Competitor C,16
A02781,Database,Competitor A,46
A02781,AI & ML,Competitor A,48
A02781,Security,Competitor D,58
A02781,Applications,Competitor C,81
A02781,Integration,Competitor B,50
A02782,Infrastructure,Competitor C,80
A02782,Database,Competitor C,83
A02782,Applications,Competitor D,56
A02783,Database,Competitor A,64
A02783,Analytics & Data,Competitor D,43
A02783,AI & ML,Competitor B,69
A02783,Security,Competitor C,71
A02783,Integration,Competitor D,77
A02784,AI & ML,Competitor D,56
A02784,Applications,Competitor D,69
A02785,Infrastructure,Competitor C,59
A02785,Analytics & Data,Competitor D,68
A02786,Analytics & Data,Competitor A,13
A02786,AI & ML,Competitor C,58
A02786,Security,Competitor B,10
A02787,Infrastructure,Competitor D,52
A02787,Analytics & Data,Competitor D,47
A02787,Security,Competitor A,38
A02787,Applications,Competitor B,45
A02788,Infrastructure,Competitor A,97
A02788,Database,Competitor A,98
A02788,Analytics & Data,Competitor B,97
A02788,AI & ML,Competitor D,100
A02788,Security,Competitor B,74
A02788,Applications,Competitor C,100
A02788,Integration,Competitor A,84
A02789,Infrastructure,Competitor B,83
A02789,Database,Competitor B,66
A02789,Analytics & Data,Competitor A,100
A02789,Security,Competitor A,80
A02789,Integration,Competitor B,69
A02791,Infrastructure,Competitor B,90
A02791,Database,Competitor B,13
A02791,Analytics & Data,Competitor C,56
A02791,AI & ML,Competitor D,99
A02791,Security,Competitor B,80
A02791,Applications,Competitor B,83
A02792,Database,Competitor A,44
A02792,Analytics & Data,Competitor C,84
A02792,AI & ML,Competitor D,61
A02792,Security,Competitor B,100
A02792,Applications,Competitor A,62
A02793,Database,Competitor A,87
A02793,Analytics & Data,Competitor C,83
A02793,Security,Competitor A,76
A02793,Applications,Competitor D,100
A02793,Integration,Competitor C,91
A02794,Applications,Competitor B,57
A02795,Analytics & Data,Competitor B,56
A02795,AI & ML,Competitor B,74
A02796,Database,Competitor C,72
A02796,AI & ML,Competitor C,97
A02796,Security,Competitor B,93
A02796,Applications,Competitor C,78
A02796,Integration,Competitor A,93
A02797,Infrastructure,Competitor A,99
A02797,Database,Competitor A,85
A02797,AI & ML,Competitor D,27
A02797,Security,Competitor C,90
A02797,Applications,Competitor C,83
A02798,Infrastructure,Competitor D,97
A02798,Analytics & Data,Competitor B,97
A02798,AI & ML,Competitor A,79
A02798,Integration,Competitor C,100
A02800,Infrastructure,Competitor C,98
A02800,Database,Competitor C,82
A02800,Analytics & Data,Competitor D,97
A02800,AI & ML,Competitor A,71
A02800,Security,Competitor C,52
A02800,Applications,Competitor A,100
A02800,Integration,Competitor C,97
A02801,Infrastructure,Competitor D,98
A02801,Database,Competitor D,98
A02801,Analytics & Data,Competitor B,97
A02801,AI & ML,Competitor A,97
A02801,Security,Competitor A,99
A02801,Applications,Competitor D,97
A02801,Integration,Competitor D,98
A02802,Infrastructure,Competitor C,40
A02802,Analytics & Data,Competitor D,100
A02802,AI & ML,Competitor B,91
A02802,Security,Competitor D,75
A02802,Applications,Competitor A,71
A02804,Database,Competitor B,97
A02804,Analytics & Data,Competitor D,85
A02804,AI & ML,Competitor A,73
A02804,Security,Competitor B,100
A02804,Applications,Competitor B,100
A02804,Integration,Competitor D,78
A02805,AI & ML,Competitor C,30
A02806,Infrastructure,Competitor C,75
A02806,Analytics & Data,Competitor B,84
A02806,Applications,Competitor D,45
A02806,Integration,Competitor C,98
A02807,Database,Competitor B,43
A02807,Security,Competitor B,85
A02808,Infrastructure,Competitor A,55
A02808,Security,Competitor A,62
A02809,Analytics & Data,Competitor B,49
A02809,Security,Competitor C,43
A02809,Applications,Competitor B,67
A02810,Infrastructure,Competitor D,44
A02810,Database,Competitor C,78
A02810,Integration,Competitor D,37
A02811,Infrastructure,Competitor B,98
A02811,Database,Competitor B,100
A02811,Analytics & Data,Competitor A,98
A02811,AI & ML,Competitor C,42
A02811,Security,Competitor A,98
A02811,Applications,Competitor B,88
A02811,Integration,Competitor B,98
A02812,AI & ML,Competitor C,88
A02812,Applications,Competitor C,57
A02812,Integration,Competitor D,56
A02813,Infrastructure,Competitor D,38
A02813,Analytics & Data,Competitor D,76
A02813,AI & ML,Competitor A,70
A02813,Applications,Competitor D,62
A02813,Integration,Competitor C,88
A02814,Database,Competitor B,55
A02814,Analytics & Data,Competitor C,87
A02814,Applications,Competitor B,99
A02815,Applications,Competitor D,86
A02816,Infrastructure,Competitor D,74
A02816,AI & ML,Competitor D,48
A02816,Security,Competitor B,49
A02817,Database,Competitor B,69
A02817,Analytics & Data,Competitor D,78
A02817,Applications,Competitor A,99
A02817,Integration,Competitor D,79
A02818,Infrastructure,Competitor A,85
A02818,Database,Competitor B,98
A02818,Analytics & Data,Competitor D,68
A02818,Applications,Competitor D,99
A02818,Integration,Competitor D,100
A02819,Infrastructure,Competitor C,100
A02819,Database,Competitor C,88
A02819,Analytics & Data,Competitor A,99
A02819,AI & ML,Competitor D,91
A02819,Security,Competitor C,98
A02819,Applications,Competitor B,76
A02819,Integration,Competitor B,83
A02820,Applications,Competitor C,75
A02821,Infrastructure,Competitor A,22
A02821,Database,Competitor A,26
A02821,Integration,Competitor B,60
A02822,Infrastructure,Competitor D,70
A02822,Analytics & Data,Competitor D,51
A02822,Applications,Competitor B,30
A02822,Integration,Competitor A,45
A02823,Infrastructure,Competitor B,92
A02823,Database,Competitor D,82
A02823,Security,Competitor C,57
A02823,Integration,Competitor B,79
A02824,Database,Competitor D,14
A02824,AI & ML,Competitor C,43
A02825,Infrastructure,Competitor D,83
A02825,Database,Competitor C,97
A02825,AI & ML,Competitor D,100
A02825,Security,Competitor A,100
A02825,Applications,Competitor C,97
A02825,Integration,Competitor D,79
A02826,Infrastructure,Competitor B,88
A02826,Database,Competitor A,65
A02826,Analytics & Data,Competitor C,55
A02826,AI & ML,Competitor A,73
A02826,Security,Competitor D,41
A02827,Infrastructure,Competitor B,38
A02827,Database,Competitor A,97
A02827,Analytics & Data,Competitor D,68
A02827,AI & ML,Competitor B,54
A02827,Integration,Competitor C,100
A02828,Infrastructure,Competitor A,12
